year|category|programme_or_output|page|budget_amount|currency|notes|source_file|revenue_type|amount_1|amount_2|amount_3|member_file|target_value|target_unit
2025|Output|Number of preschool inspections conducted|28.0||ZMW|Programme 8: Education and Skills Development; Key output: None; Indicator 01.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|0.0|count
2025|Output|Number of enforcements carried out|30.0||ZMW|Programme 10: Public Order and Safety; Key output: None; Indicator 01.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|12.0|count
2025|Output|Number of building regulations inspections conducted|30.0||ZMW|Programme 10: Public Order and Safety; Key output: None; Indicator 01.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|0.0|count
2025|Output|Proportion of Twenty Five - minute response time to distress calls within a|30.0||ZMW|Programme 10: Public Order and Safety; Key output: None; Indicator 01.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|100.0|value
2025|Output|Proportion increase in adherence to Fire Regulations|30.0||ZMW|Programme 10: Public Order and Safety; Key output: None; Indicator 02.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|85.0|value
2025|Output|Percentage of principal debt liquidated|33.0||ZMW|Programme 11: Management and Support Services; Key output: None; Indicator 01.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|27.0|percent
2025|Output|Number of Procurement plans developed|33.0||ZMW|Programme 11: Management and Support Services; Key output: None; Indicator 01.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|1.0|count
2025|Output|Annual budget in place|33.0||ZMW|Programme 11: Management and Support Services; Key output: None; Indicator 01.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|1.0|value
2025|Output|Number of financial statements prepared|33.0||ZMW|Programme 11: Management and Support Services; Key output: None; Indicator 01.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|1.0|count
2025|Output|Percentage of local revenue increased|35.0||ZMW|Programme 12: Resource Mobilisation and Management; Key output: None; Indicator 01.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|5.0|percent
2025|Output|Percentage of deliveries assisted with skilled personnel|37.0||ZMW|Programme 13: District Health servcies; Key output: None; Indicator 01.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|90.0|percent
2025|Output|Number of maternal deaths due to preganancy or delivery|37.0||ZMW|Programme 13: District Health servcies; Key output: None; Indicator 02.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|2.0|count
2025|Output|Percentage of HIV postive clients receiving ART with suppreessed viral load|37.0||ZMW|Programme 13: District Health servcies; Key output: None; Indicator 03.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|98.0|percent
2025|Output|TBcase notification per 100,000 population|37.0||ZMW|Programme 13: District Health servcies; Key output: None; Indicator 04.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|288.0|value
2025|Output|Institutional deliveries coverage|37.0||ZMW|Programme 13: District Health servcies; Key output: None; Indicator 05.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|90.0|value
2025|Output|Percentage of HIV positve clients receiving ART|37.0||ZMW|Programme 13: District Health servcies; Key output: None; Indicator 06.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|100.0|percent
2025|Output|Fully imminized 1 of under one children coverage|37.0||ZMW|Programme 13: District Health servcies; Key output: None; Indicator 01.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|90.0|value
2025|Output|Percentage of Pregnant women attending ANC in the first Trimester|37.0||ZMW|Programme 13: District Health servcies; Key output: None; Indicator 02.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|40.0|percent
2025|Output|Percentage of teenages attending first ANC visits|37.0||ZMW|Programme 13: District Health servcies; Key output: None; Indicator 03.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|18.0|percent
2025|Output|Percentage of households with atleast 1TN|37.0||ZMW|Programme 13: District Health servcies; Key output: None; Indicator 01.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|100.0|percent
2025|Output|Malaria Incidence|37.0||ZMW|Programme 13: District Health servcies; Key output: None; Indicator 02.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|15.0|value
2025|Output|Percentage of health facilities provided with technical support and|37.0||ZMW|Programme 13: District Health servcies; Key output: None; Indicator 01.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|100.0|percent
2025|Output|Percentage of months adminstrative and utilities services provided|37.0||ZMW|Programme 13: District Health servcies; Key output: None; Indicator 02.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|100.0|percent
2025|Output|Kilometers of feeder roads constructed|39.0||ZMW|Programme 15: Transport Services; Key output: None; Indicator 01.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|30.0|value
2025|Output|Kilometers of road maintained|39.0||ZMW|Programme 15: Transport Services; Key output: None; Indicator 01.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|20.0|value
2025|Output|Kilometres of township roads rehabilitated|39.0||ZMW|Programme 15: Transport Services; Key output: None; Indicator 01.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|20.0|value
2025|Output|Number of street lights installed|39.0||ZMW|Programme 15: Transport Services; Key output: None; Indicator 01. Source table states no 2025 target.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv||count
2025|Output|Number of Water vessels registered|39.0||ZMW|Programme 15: Transport Services; Key output: None; Indicator 01.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|10.0|count
2025|Output|Number of Boat Crew certified|39.0||ZMW|Programme 15: Transport Services; Key output: None; Indicator 01.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|5.0|count
2025|Output|Number of farmers trained in enterprenuership and linked to the markets.|45.0||ZMW|Programme 17: Fisheries and Livestock; Key output: None; Indicator 01.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|500.0|count
2025|Output|Number of farmers and traders issued with control of goods permits|45.0||ZMW|Programme 17: Fisheries and Livestock; Key output: None; Indicator 02.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|500.0|count
2025|Output|number of Market days conducted|45.0||ZMW|Programme 17: Fisheries and Livestock; Key output: None; Indicator 03.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|4.0|count
2025|Output|Number of extension visits conducted|45.0||ZMW|Programme 17: Fisheries and Livestock; Key output: None; Indicator 01.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|576.0|count
2025|Output|Number of farmers trained in Livestock disease management|45.0||ZMW|Programme 17: Fisheries and Livestock; Key output: None; Indicator 01.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|4800.0|count
2025|Output|Number of Dogs vaccinated against rabies|45.0||ZMW|Programme 17: Fisheries and Livestock; Key output: None; Indicator 01.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|4000.0|count
2025|Output|Number of survelliances conducted|45.0||ZMW|Programme 17: Fisheries and Livestock; Key output: None; Indicator 01.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|4.0|count
2025|Output|Number of fishers trained in sustanable fishing|45.0||ZMW|Programme 17: Fisheries and Livestock; Key output: None; Indicator 01.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|500.0|count
2025|Output|Number of patrols conducted|45.0||ZMW|Programme 17: Fisheries and Livestock; Key output: None; Indicator 02.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|48.0|count
2025|Output|Number of farmers registered and Licenced|45.0||ZMW|Programme 17: Fisheries and Livestock; Key output: None; Indicator 03.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|500.0|count
2025|Output|Number of fishers sensitised on good fishing methods|45.0||ZMW|Programme 17: Fisheries and Livestock; Key output: None; Indicator 01.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|500.0|count
2025|Output|Number of farmers trained in Aqua-culture practices .|45.0||ZMW|Programme 17: Fisheries and Livestock; Key output: None; Indicator 02.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|500.0|count
2025|Output|Number of farmers engaged in a stakeholder consultative meetings .|45.0||ZMW|Programme 17: Fisheries and Livestock; Key output: None; Indicator 03.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|400.0|count
2025|Output|Number of livestock farmers receiving extension services|45.0||ZMW|Programme 17: Fisheries and Livestock; Key output: None; Indicator 01.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|8000.0|count
2025|Output|Number of livestock field days conducted|45.0||ZMW|Programme 17: Fisheries and Livestock; Key output: None; Indicator 02.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|48.0|count
2025|Output|Number of farmers to receive 10 climate smart livestock technologies and|45.0||ZMW|Programme 17: Fisheries and Livestock; Key output: None; Indicator 03.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|120.0|count
2025|Output|Number of rangeland rehabilitated|45.0||ZMW|Programme 17: Fisheries and Livestock; Key output: None; Indicator 04.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|48.0|count
2025|Output|Number of hectares brought under rangeland|45.0||ZMW|Programme 17: Fisheries and Livestock; Key output: None; Indicator 05.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|200000.0|count
2025|Output|Number of Rangeland committees formed|45.0||ZMW|Programme 17: Fisheries and Livestock; Key output: None; Indicator 06.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|4.0|count
2025|Output|Number of rangeland mapped|45.0||ZMW|Programme 17: Fisheries and Livestock; Key output: None; Indicator 07.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|4.0|count
2025|Output|Smallholder farmers supported in pasture seed|45.0||ZMW|Programme 17: Fisheries and Livestock; Key output: None; Indicator 08.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|120.0|value
2025|Output|Number of Smallholder farmers supported in pasture seed|45.0||ZMW|Programme 17: Fisheries and Livestock; Key output: None; Indicator 01.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|120.0|count
2025|Output|Number of farmers Farmers trained in utilization of pasture|45.0||ZMW|Programme 17: Fisheries and Livestock; Key output: None; Indicator 02.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|8000.0|count
2025|Output|Number of backstopping , supervision and meetings / Government|45.0||ZMW|Programme 17: Fisheries and Livestock; Key output: None; Indicator 01.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|48.0|count
2025|Output|Number of adminstration support provided|45.0||ZMW|Programme 17: Fisheries and Livestock; Key output: None; Indicator 01.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|12.0|count
2025|Output|Number of staff returns and Financial reports done|45.0||ZMW|Programme 17: Fisheries and Livestock; Key output: None; Indicator 02.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|4.0|count
2025|Output|Number of shows attended|45.0||ZMW|Programme 17: Fisheries and Livestock; Key output: None; Indicator 03.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|3.0|count
2025|Output|Number of stranded persons repatriated|49.0||ZMW|Programme 18: Social Protection and Community Development; Key output: None; Indicator 01.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|12.0|count
2025|Output|Number of Arson victims assisted with assorted household items|49.0||ZMW|Programme 18: Social Protection and Community Development; Key output: None; Indicator 02.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|5.0|count
2025|Output|Number of infants assisted with formula|49.0||ZMW|Programme 18: Social Protection and Community Development; Key output: None; Indicator 03.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|16.0|count
2025|Output|Number of patients assisted with health supplies|49.0||ZMW|Programme 18: Social Protection and Community Development; Key output: None; Indicator 04.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|12.0|count
2025|Output|Number of human trafficked victims assisted|49.0||ZMW|Programme 18: Social Protection and Community Development; Key output: None; Indicator 02.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|2.0|count
2025|Output|Number of Familes receiving welfare and counselling services-Marriage|49.0||ZMW|Programme 18: Social Protection and Community Development; Key output: None; Indicator 03.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|2.0|count
2025|Output|Number of Old persons supported|49.0||ZMW|Programme 18: Social Protection and Community Development; Key output: None; Indicator 01.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|45.0|count
2025|Output|Proportion of Cash for Work disbursed|49.0||ZMW|Programme 18: Social Protection and Community Development; Key output: None; Indicator 01.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|100.0|value
2025|Output|Number of beneficiaries receiving Cash For Work|49.0||ZMW|Programme 18: Social Protection and Community Development; Key output: None; Indicator 02.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|31020.0|count
2025|Output|Number of Adult Literacy Awareness and Sensitisation Meetings held|49.0||ZMW|Programme 18: Social Protection and Community Development; Key output: None; Indicator 01.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|12.0|count
2025|Output|Number of Students Trained|49.0||ZMW|Programme 18: Social Protection and Community Development; Key output: None; Indicator 01.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|180.0|count
2025|Output|Number of Students recruited|49.0||ZMW|Programme 18: Social Protection and Community Development; Key output: None; Indicator 02.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|180.0|count
2025|Output|Percentage of Students graduating against recruited|49.0||ZMW|Programme 18: Social Protection and Community Development; Key output: None; Indicator 03.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|100.0|percent
2025|Output|Number of Radio Sensitizations conducted|49.0||ZMW|Programme 18: Social Protection and Community Development; Key output: None; Indicator 01.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|4.0|count
2025|Output|Number of Ward Sentisations|49.0||ZMW|Programme 18: Social Protection and Community Development; Key output: None; Indicator 02.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|12.0|count
2025|Output|Number of Pre School Inspections conducted|49.0||ZMW|Programme 18: Social Protection and Community Development; Key output: None; Indicator 01.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|24.0|count
2025|Output|Percentage of Cash for Work Funds disbursed against budgeted|49.0||ZMW|Programme 18: Social Protection and Community Development; Key output: None; Indicator 01.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|100.0|percent
2025|Output|Number of farmers trained in farm power and mechanization|42.0||ZMW|Programme 16: Agricultural Services; Key output: Farm mechanization promoted.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|300.0|count
2025|Output|Number of Farmers accessing farm power and mechanization services|42.0||ZMW|Programme 16: Agricultural Services; Key output: Farm mechanization promoted.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|300.0|count
2025|Output|Number of field officers trained in farm Power and Mechanization|42.0||ZMW|Programme 16: Agricultural Services; Key output: Farm mechanization promoted.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|16.0|count
2025|Output|Number of farmers trained in irrigation technologies|42.0||ZMW|Programme 16: Agricultural Services; Key output: Irrigation Technologies promoted.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|500.0|count
2025|Output|Number of field officers trained in irrigation technologies|42.0||ZMW|Programme 16: Agricultural Services; Key output: Irrigation Technologies promoted.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|16.0|count
2025|Output|Number of Farmers trained in Climate Smart Agriculture|42.0||ZMW|Programme 16: Agricultural Services; Key output: Climate Smart Agricultural technologies promoted.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|2000.0|count
2025|Output|Number of farmer field school (FFS) functional|42.0||ZMW|Programme 16: Agricultural Services; Key output: Climate Smart Agricultural technologies promoted.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|52.0|count
2025|Output|Number of demonstration plots established|42.0||ZMW|Programme 16: Agricultural Services; Key output: Climate Smart Agricultural technologies promoted.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|13.0|count
2025|Output|Number of field officers trained in Climate Smart Agriculture|42.0||ZMW|Programme 16: Agricultural Services; Key output: Climate Smart Agricultural technologies promoted.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|16.0|count
2025|Output|Number of Farmers trained in nutrition|42.0||ZMW|Programme 16: Agricultural Services; Key output: Nutrition education promoted among farmers.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|1000.0|count
2025|Output|Number of field officers trained in nutrition|42.0||ZMW|Programme 16: Agricultural Services; Key output: Nutrition education promoted among farmers.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|16.0|count
2025|Output|Number of farmers trained in crop diversification|42.0||ZMW|Programme 16: Agricultural Services; Key output: Crop diversification promoted.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|3000.0|count
2025|Output|Number of field officers trained in crop diversification|42.0||ZMW|Programme 16: Agricultural Services; Key output: Crop diversification promoted.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|16.0|count
2025|Output|Number of farmers trained in good farm management|42.0||ZMW|Programme 16: Agricultural Services; Key output: Good farm management practices promoted.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|2000.0|count
2025|Output|Number of field officers trained in good farm management|42.0||ZMW|Programme 16: Agricultural Services; Key output: Good farm management practices promoted.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|16.0|count
2025|Output|Number of crop production demonstration plots established|42.0||ZMW|Programme 16: Agricultural Services; Key output: Extension service delivery enhanced.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|13.0|count
2025|Output|Number of Farmer Field Schools operationalised|42.0||ZMW|Programme 16: Agricultural Services; Key output: Extension service delivery enhanced.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|52.0|count
2025|Output|Number of agricultural radio programmes disseminated|42.0||ZMW|Programme 16: Agricultural Services; Key output: Agriculture Information Services recorded and produced.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|12.0|count
2025|Output|Number of agricultural TV programmes disseminated|42.0||ZMW|Programme 16: Agricultural Services; Key output: Agriculture Information Services recorded and produced.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|4.0|count
2025|Output|Number of agricultural publications disseminated|42.0||ZMW|Programme 16: Agricultural Services; Key output: Agriculture Information Services recorded and produced.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|4.0|count
2025|Output|Number of agricultural shows organised and exhibited|42.0||ZMW|Programme 16: Agricultural Services; Key output: Agriculture shows organised and exhibited.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|5.0|count
2025|Output|Number of commodity market bulletin produced|42.0||ZMW|Programme 16: Agricultural Services; Key output: Market information and bulletin developed and disseminated.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|52.0|count
2025|Output|Number of commodity market bulletin disseminated|42.0||ZMW|Programme 16: Agricultural Services; Key output: Market information and bulletin developed and disseminated.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|52.0|count
2025|Output|Number of farmers accessing agricultural finance|42.0||ZMW|Programme 16: Agricultural Services; Key output: Access to agricultural finance enhanced.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|500.0|count
2025|Output|Number of entrepreneurship trainings conducted|42.0||ZMW|Programme 16: Agricultural Services; Key output: Farmers trained in entrepreneurship.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|4.0|count
2025|Output|Number of control of goods permits issued|42.0||ZMW|Programme 16: Agricultural Services; Key output: Agricultural Trade facilitated.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|1000.0|count
2025|Output|Number of agricultural trade inspections conducted|42.0||ZMW|Programme 16: Agricultural Services; Key output: Agricultural Trade facilitated.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|500.0|count
2026|Local Revenue|Residential|3.0|202069.0|ZMW|Revenue code 001; group: Local taxes/rates.|chirundu_obb_2026.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2026_extracted.csv||
2026|Local Revenue|Commercial|3.0|547946.0|ZMW|Revenue code 002; group: Local taxes/rates.|chirundu_obb_2026.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2026_extracted.csv||
2026|Local Revenue|Personal levy|3.0|45000.0|ZMW|Revenue code 001; group: Local taxes/rates.|chirundu_obb_2026.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2026_extracted.csv||
2026|Local Revenue|Survey fees|3.0|7300.0|ZMW|Revenue code 002; group: Fees and Charges.|chirundu_obb_2026.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2026_extracted.csv||
2026|Local Revenue|Building inspection-fees|3.0|20000.0|ZMW|Revenue code 003; group: Fees and Charges.|chirundu_obb_2026.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2026_extracted.csv||
2026|Local Revenue|Plan scrutiny fee|3.0|15000.0|ZMW|Revenue code 004; group: Fees and Charges.|chirundu_obb_2026.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2026_extracted.csv||
2026|Local Revenue|Change of premise use|3.0|16800.0|ZMW|Revenue code 005; group: Fees and Charges.|chirundu_obb_2026.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2026_extracted.csv||
2026|Local Revenue|Container/Ntemba fees|3.0|25000.0|ZMW|Revenue code 006; group: Fees and Charges.|chirundu_obb_2026.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2026_extracted.csv||
2026|Local Revenue|Rentals/lease of Council’s properties|3.0|624000.0|ZMW|Revenue code 007; group: Fees and Charges.|chirundu_obb_2026.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2026_extracted.csv||
2026|Local Revenue|Non-Land Application forms fees|3.0|100.0|ZMW|Revenue code 008; group: Fees and Charges.|chirundu_obb_2026.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2026_extracted.csv||
2026|Local Revenue|Search fees|3.0|500.0|ZMW|Revenue code 011; group: Fees and Charges.|chirundu_obb_2026.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2026_extracted.csv||
2026|Local Revenue|Notice board advert fees|3.0|35100.0|ZMW|Revenue code 012; group: Fees and Charges.|chirundu_obb_2026.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2026_extracted.csv||
2026|Local Revenue|Market fees|3.0|20000.0|ZMW|Revenue code 013; group: Fees and Charges.|chirundu_obb_2026.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2026_extracted.csv||
2026|Local Revenue|Parking fees|3.0|28007320.0|ZMW|Revenue code 014; group: Fees and Charges.|chirundu_obb_2026.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2026_extracted.csv||
2026|Local Revenue|Loading fees (buses, trucks, trains, taxies etc.)|3.0|39840.0|ZMW|Revenue code 016; group: Fees and Charges.|chirundu_obb_2026.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2026_extracted.csv||
2026|Local Revenue|Hire of halls|3.0|10000.0|ZMW|Revenue code 020; group: Fees and Charges.|chirundu_obb_2026.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2026_extracted.csv||
2026|Local Revenue|Refuse disposal|3.0|200000.0|ZMW|Revenue code 033; group: Fees and Charges.|chirundu_obb_2026.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2026_extracted.csv||
2026|Local Revenue|Registration of clubs and societies|3.0|20698.0|ZMW|Revenue code 047; group: Fees and Charges.|chirundu_obb_2026.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2026_extracted.csv||
2026|Local Revenue|Billboards and banners|3.0|40520.0|ZMW|Revenue code 063; group: Fees and Charges.|chirundu_obb_2026.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2026_extracted.csv||
2026|Local Revenue|Hire of Transport and Equipment|3.0|500000.0|ZMW|Revenue code 064; group: Fees and Charges.|chirundu_obb_2026.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2026_extracted.csv||
